2
10000
3.000000,1260.000000,325000.000000
4.000000,2750.000000,571000.000000
4.000000,2380.000000,360000.000000
3.000000,1790.000000,349000.000000
4.000000,3430.000000,832500.000000
4.000000,1760.000000,380000.000000
3.000000,1040.000000,480000.000000
3.000000,1410.000000,410000.000000
4.000000,3450.000000,720000.000000
3.000000,2350.000000,390000.000000
4.000000,1900.000000,360000.000000
2.000000,2020.000000,355000.000000
3.000000,1680.000000,356000.000000
3.000000,960.000000,315000.000000
3.000000,2140.000000,940000.000000
5.000000,2660.000000,305000.000000
3.000000,2770.000000,461000.000000
2.000000,1610.000000,215000.000000
2.000000,1030.000000,335000.000000
4.000000,1980.000000,243500.000000
5.000000,3520.000000,1100000.000000
3.000000,1200.000000,153000.000000
3.000000,1580.000000,430000.000000
3.000000,1580.000000,700000.000000
4.000000,3300.000000,905000.000000
3.000000,1960.000000,247500.000000
4.000000,1160.000000,199000.000000
3.000000,1810.000000,314000.000000
3.000000,2320.000000,437500.000000
3.000000,2070.000000,850830.000000
3.000000,1980.000000,555000.000000
3.000000,2190.000000,699950.000000
3.000000,2920.000000,1090000.000000
3.000000,1210.000000,290000.000000
3.000000,2340.000000,375000.000000
3.000000,1670.000000,460000.000000
2.000000,1240.000000,188500.000000
4.000000,3140.000000,680000.000000
5.000000,2030.000000,470000.000000
4.000000,2310.000000,597750.000000
3.000000,1260.000000,570000.000000
3.000000,1540.000000,272500.000000
3.000000,2080.000000,329950.000000
4.000000,3230.000000,480000.000000
3.000000,4380.000000,740500.000000
3.000000,1590.000000,518500.000000
2.000000,880.000000,205425.000000
4.000000,1570.000000,171800.000000
4.000000,1610.000000,535000.000000
3.000000,2400.000000,660000.000000
3.000000,1450.000000,391500.000000
2.000000,770.000000,395000.000000
4.000000,2100.000000,445000.000000
3.000000,2910.000000,770000.000000
4.000000,2750.000000,1450000.000000
3.000000,2100.000000,445000.000000
4.000000,2160.000000,260000.000000
5.000000,2320.000000,822500.000000
4.000000,2070.000000,430000.000000
3.000000,1060.000000,212000.000000
4.000000,2010.000000,660500.000000
3.000000,3950.000000,784000.000000
3.000000,2010.000000,453246.000000
4.000000,2140.000000,675000.000000
3.000000,1320.000000,199000.000000
4.000000,2020.000000,220000.000000
4.000000,2590.000000,452000.000000
2.000000,1190.000000,382500.000000
3.000000,1170.000000,519950.000000
2.000000,1110.000000,665000.000000
5.000000,2820.000000,527700.000000
3.000000,1610.000000,205000.000000
3.000000,1060.000000,420000.000000
4.000000,2030.000000,500000.000000
4.000000,3670.000000,921500.000000
4.000000,2550.000000,890000.000000
2.000000,2420.000000,430000.000000
5.000000,2260.000000,258000.000000
3.000000,1430.000000,511000.000000
3.000000,1360.000000,532170.000000
3.000000,1110.000000,560000.000000
3.000000,1250.000000,282950.000000
4.000000,5180.000000,2250000.000000
1.000000,700.000000,350000.000000
3.000000,1180.000000,215000.000000
5.000000,3960.000000,650000.000000
4.000000,2640.000000,320000.000000
3.000000,1270.000000,247000.000000
4.000000,1760.000000,320000.000000
5.000000,2060.000000,255000.000000
3.000000,1780.000000,438000.000000
3.000000,3400.000000,900000.000000
3.000000,1910.000000,441000.000000
3.000000,2020.000000,420000.000000
3.000000,1580.000000,370000.000000
2.000000,1340.000000,269950.000000
4.000000,2680.000000,807100.000000
3.000000,2680.000000,653000.000000
3.000000,1370.000000,371500.000000
3.000000,1560.000000,284000.000000
3.000000,2160.000000,272000.000000
3.000000,1340.000000,313000.000000
4.000000,3880.000000,917500.000000
4.000000,2590.000000,673000.000000
3.000000,1120.000000,425000.000000
5.000000,1970.000000,399950.000000
3.000000,1220.000000,385000.000000
3.000000,1950.000000,269950.000000
2.000000,1350.000000,330000.000000
3.000000,1670.000000,260000.000000
4.000000,2380.000000,470000.000000
4.000000,2440.000000,589000.000000
2.000000,1050.000000,163500.000000
4.000000,3130.000000,835000.000000
5.000000,4090.000000,1100000.000000
4.000000,1490.000000,269000.000000
3.000000,1900.000000,560000.000000
4.000000,1330.000000,615000.000000
3.000000,2230.000000,585188.000000
3.000000,1650.000000,305000.000000
3.000000,1190.000000,166950.000000
3.000000,2140.000000,799000.000000
3.000000,2180.000000,400000.000000
3.000000,1060.000000,230000.000000
3.000000,1690.000000,256883.000000
4.000000,1970.000000,423000.000000
3.000000,2150.000000,465000.000000
3.000000,1910.000000,440000.000000
3.000000,1350.000000,385000.000000
3.000000,860.000000,210000.000000
3.000000,1940.000000,297000.000000
3.000000,1010.000000,470000.000000
3.000000,1300.000000,226500.000000
3.000000,910.000000,274250.000000
4.000000,2480.000000,840000.000000
3.000000,2440.000000,677900.000000
3.000000,1010.000000,425000.000000
2.000000,900.000000,180250.000000
6.000000,2300.000000,464000.000000
4.000000,1550.000000,320000.000000
3.000000,1270.000000,625504.000000
4.000000,2240.000000,592500.000000
3.000000,2714.000000,465000.000000
4.000000,1720.000000,477000.000000
2.000000,850.000000,280000.000000
5.000000,3300.000000,1510000.000000
3.000000,2250.000000,445838.000000
2.000000,3900.000000,1070000.000000
2.000000,1320.000000,467000.000000
4.000000,2760.000000,686000.000000
3.000000,1750.000000,279950.000000
4.000000,2330.000000,527000.000000
3.000000,2220.000000,325000.000000
3.000000,2020.000000,328000.000000
3.000000,1250.000000,390000.000000
2.000000,1510.000000,479950.000000
4.000000,1720.000000,264950.000000
3.000000,1430.000000,235000.000000
3.000000,1480.000000,516500.000000
2.000000,1450.000000,655000.000000
4.000000,2280.000000,500000.000000
6.000000,2940.000000,315000.000000
2.000000,1000.000000,213000.000000
3.000000,2480.000000,475000.000000
5.000000,3760.000000,1030000.000000
3.000000,2220.000000,416000.000000
4.000000,1970.000000,410000.000000
3.000000,3830.000000,800000.000000
6.000000,4410.000000,472000.000000
3.000000,1430.000000,225000.000000
2.000000,830.000000,210000.000000
2.000000,1430.000000,455000.000000
3.000000,1300.000000,225000.000000
2.000000,1030.000000,480000.000000
3.000000,2740.000000,363000.000000
4.000000,3650.000000,2400000.000000
2.000000,720.000000,181000.000000
4.000000,2010.000000,250000.000000
3.000000,1560.000000,481000.000000
3.000000,1810.000000,260000.000000
4.000000,3360.000000,455000.000000
3.000000,1510.000000,415000.000000
3.000000,1400.000000,349500.000000
3.000000,1730.000000,245000.000000
2.000000,1420.000000,592500.000000
4.000000,2360.000000,385000.000000
3.000000,1580.000000,315000.000000
3.000000,1230.000000,255000.000000
4.000000,2460.000000,693000.000000
3.000000,1660.000000,780000.000000
3.000000,1270.000000,237000.000000
3.000000,2100.000000,525000.000000
2.000000,770.000000,425000.000000
1.000000,760.000000,369900.000000
4.000000,1700.000000,290000.000000
3.000000,1120.000000,285000.000000
2.000000,1070.000000,415000.000000
3.000000,2070.000000,272500.000000
4.000000,5050.000000,2900000.000000
4.000000,5310.000000,1370000.000000
2.000000,1040.000000,436000.000000
3.000000,1700.000000,210000.000000
3.000000,1300.000000,236000.000000
3.000000,1080.000000,331000.000000
3.000000,2653.000000,365000.000000
3.000000,2290.000000,450000.000000
4.000000,3820.000000,770000.000000
4.000000,2210.000000,455000.000000
3.000000,2390.000000,405000.000000
4.000000,2600.000000,304900.000000
2.000000,860.000000,170000.000000
5.000000,3830.000000,2050000.000000
4.000000,3500.000000,780000.000000
3.000000,2420.000000,330000.000000
4.000000,2720.000000,370000.000000
5.000000,2500.000000,467000.000000
3.000000,1670.000000,405000.000000
5.000000,2900.000000,675000.000000
2.000000,1640.000000,500000.000000
4.000000,1890.000000,389999.000000
4.000000,2950.000000,630000.000000
4.000000,2160.000000,360000.000000
4.000000,3280.000000,580000.000000
3.000000,1970.000000,550000.000000
4.000000,3360.000000,879000.000000
3.000000,1320.000000,265000.000000
3.000000,2650.000000,446500.000000
3.000000,2030.000000,404000.000000
3.000000,1590.000000,267500.000000
4.000000,4550.000000,3080000.000000
3.000000,2440.000000,335000.000000
3.000000,1940.000000,576000.000000
3.000000,2040.000000,208633.000000
3.000000,2200.000000,315000.000000
3.000000,1920.000000,725000.000000
4.000000,1800.000000,550000.000000
4.000000,2180.000000,610750.000000
2.000000,1010.000000,550700.000000
4.000000,3320.000000,665000.000000
4.000000,2370.000000,834000.000000
5.000000,1660.000000,201000.000000
5.000000,3650.000000,2380000.000000
4.000000,4290.000000,1380000.000000
4.000000,4290.000000,1400000.000000
4.000000,1950.000000,305000.000000
3.000000,2590.000000,487000.000000
3.000000,1930.000000,390000.000000
2.000000,1470.000000,548000.000000
4.000000,800.000000,268750.000000
5.000000,3150.000000,819900.000000
3.000000,2030.000000,520000.000000
3.000000,1450.000000,230000.000000
3.000000,1510.000000,240000.000000
2.000000,1240.000000,232000.000000
2.000000,1240.000000,240500.000000
3.000000,3030.000000,274975.000000
4.000000,2050.000000,740000.000000
3.000000,1000.000000,186375.000000
3.000000,2370.000000,790000.000000
4.000000,2800.000000,880000.000000
6.000000,2240.000000,279000.000000
3.000000,1810.000000,295000.000000
2.000000,1070.000000,640000.000000
4.000000,2490.000000,940000.000000
4.000000,1960.000000,260000.000000
3.000000,2930.000000,559900.000000
4.000000,1510.000000,791500.000000
3.000000,1420.000000,265000.000000
3.000000,1740.000000,245000.000000
4.000000,2560.000000,485000.000000
4.000000,3040.000000,684000.000000
3.000000,2500.000000,425000.000000
4.000000,1275.000000,309600.000000
4.000000,2580.000000,552250.000000
4.000000,1000.000000,165000.000000
4.000000,1000.000000,239900.000000
2.000000,1070.000000,320000.000000
3.000000,1390.000000,206600.000000
4.000000,2500.000000,387000.000000
1.000000,560.000000,299000.000000
4.000000,2270.000000,855000.000000
3.000000,1900.000000,315000.000000
2.000000,990.000000,437500.000000
4.000000,1550.000000,252000.000000
4.000000,2200.000000,375000.000000
4.000000,1910.000000,300000.000000
4.000000,1750.000000,420000.000000
3.000000,1330.000000,900000.000000
3.000000,2440.000000,679900.000000
3.000000,1640.000000,463000.000000
5.000000,2760.000000,380000.000000
4.000000,1820.000000,329500.000000
3.000000,2110.000000,604950.000000
5.000000,3040.000000,795000.000000
3.000000,1840.000000,465000.000000
4.000000,2990.000000,673000.000000
4.000000,3520.000000,810000.000000
4.000000,2440.000000,785000.000000
4.000000,2090.000000,338000.000000
3.000000,1430.000000,280000.000000
4.000000,2180.000000,315000.000000
4.000000,2180.000000,530000.000000
5.000000,3450.000000,380000.000000
3.000000,1450.000000,297000.000000
4.000000,3230.000000,730000.000000
3.000000,1640.000000,450000.000000
3.000000,1590.000000,275000.000000
4.000000,2020.000000,595000.000000
3.000000,1300.000000,435000.000000
2.000000,1380.000000,270000.000000
3.000000,4040.000000,950000.000000
4.000000,2130.000000,389000.000000
4.000000,2550.000000,560000.000000
5.000000,4800.000000,1350000.000000
4.000000,2510.000000,799000.000000
3.000000,1410.000000,365500.000000
3.000000,1650.000000,252350.000000
4.000000,2120.000000,403950.000000
4.000000,2040.000000,385000.000000
4.000000,1550.000000,345000.000000
3.000000,1980.000000,490000.000000
3.000000,1600.000000,330000.000000
4.000000,3300.000000,927000.000000
4.000000,3840.000000,1120000.000000
2.000000,1220.000000,330000.000000
5.000000,2720.000000,530000.000000
4.000000,1940.000000,365000.000000
3.000000,2160.000000,378750.000000
4.000000,1530.000000,269900.000000
3.000000,1710.000000,557000.000000
4.000000,3730.000000,360000.000000
2.000000,940.000000,352000.000000
3.000000,1750.000000,437000.000000
4.000000,1820.000000,322500.000000
3.000000,1510.000000,650000.000000
3.000000,1290.000000,450000.000000
3.000000,1570.000000,278500.000000
4.000000,1930.000000,364950.000000
4.000000,2840.000000,840000.000000
3.000000,1550.000000,268000.000000
2.000000,833.000000,517534.000000
3.000000,2990.000000,632925.000000
3.000000,2000.000000,577500.000000
4.000000,2390.000000,339000.000000
3.000000,2910.000000,570000.000000
4.000000,2085.000000,563500.000000
4.000000,2200.000000,423000.000000
3.000000,1860.000000,355000.000000
5.000000,6070.000000,1550000.000000
2.000000,950.000000,482000.000000
3.000000,1600.000000,625000.000000
3.000000,2250.000000,538000.000000
3.000000,2280.000000,380000.000000
2.000000,940.000000,375000.000000
3.000000,1530.000000,245000.000000
5.000000,2190.000000,310000.000000
3.000000,2350.000000,1300000.000000
4.000000,1440.000000,397000.000000
3.000000,2200.000000,365000.000000
4.000000,2290.000000,328500.000000
4.000000,4040.000000,988000.000000
4.000000,2610.000000,1000000.000000
3.000000,1490.000000,237000.000000
4.000000,2450.000000,525000.000000
4.000000,1710.000000,749000.000000
5.000000,4870.000000,722500.000000
3.000000,3130.000000,843000.000000
2.000000,1270.000000,438000.000000
3.000000,2120.000000,578000.000000
3.000000,1670.000000,227950.000000
3.000000,2070.000000,196000.000000
2.000000,1420.000000,641000.000000
3.000000,1250.000000,350000.000000
3.000000,940.000000,205000.000000
3.000000,1920.000000,400000.000000
3.000000,3545.000000,1030000.000000
3.000000,1260.000000,505000.000000
5.000000,2340.000000,475000.000000
3.000000,2590.000000,520000.000000
3.000000,3970.000000,1450000.000000
3.000000,1220.000000,333500.000000
3.000000,1400.000000,232000.000000
3.000000,2360.000000,691100.000000
3.000000,1870.000000,811000.000000
3.000000,2830.000000,551000.000000
3.000000,2260.000000,496500.000000
3.000000,1970.000000,705000.000000
4.000000,3140.000000,578000.000000
3.000000,1240.000000,255000.000000
4.000000,3450.000000,1050000.000000
3.000000,2570.000000,348000.000000
3.000000,1510.000000,230000.000000
4.000000,2390.000000,359500.000000
3.000000,980.000000,330000.000000
1.000000,430.000000,80000.000000
3.000000,1480.000000,465000.000000
4.000000,1850.000000,325000.000000
3.000000,2270.000000,340500.000000
3.000000,1810.000000,342500.000000
2.000000,1610.000000,290900.000000
3.000000,3840.000000,868700.000000
4.000000,4110.000000,1200000.000000
4.000000,4190.000000,1150000.000000
4.000000,3390.000000,859900.000000
4.000000,1890.000000,520000.000000
3.000000,1610.000000,460000.000000
3.000000,1050.000000,438924.000000
2.000000,630.000000,315000.000000
4.000000,2910.000000,590000.000000
4.000000,1700.000000,378500.000000
3.000000,1950.000000,328500.000000
3.000000,2990.000000,849950.000000
3.000000,1350.000000,525000.000000
4.000000,4860.000000,1390000.000000
4.000000,2160.000000,295000.000000
6.000000,4860.000000,1070000.000000
2.000000,890.000000,207950.000000
4.000000,2810.000000,699900.000000
5.000000,3400.000000,1280000.000000
4.000000,1580.000000,452000.000000
3.000000,1680.000000,370000.000000
3.000000,1300.000000,232000.000000
5.000000,2820.000000,669950.000000
3.000000,1510.000000,397500.000000
2.000000,1230.000000,490000.000000
4.000000,2110.000000,725000.000000
3.000000,3080.000000,299000.000000
2.000000,1490.000000,625000.000000
3.000000,2120.000000,437500.000000
4.000000,3180.000000,650000.000000
2.000000,1490.000000,475000.000000
3.000000,1930.000000,342000.000000
4.000000,2770.000000,1200000.000000
3.000000,1670.000000,280000.000000
2.000000,1330.000000,240000.000000
3.000000,1210.000000,529000.000000
3.000000,1190.000000,442000.000000
2.000000,1540.000000,615000.000000
4.000000,4030.000000,1490000.000000
4.000000,2430.000000,585000.000000
4.000000,2600.000000,480000.000000
5.000000,4410.000000,1100000.000000
4.000000,1330.000000,290000.000000
3.000000,1900.000000,615000.000000
2.000000,1100.000000,300000.000000
3.000000,1980.000000,308000.000000
3.000000,2400.000000,750000.000000
4.000000,4760.000000,2250000.000000
4.000000,3180.000000,890000.000000
3.000000,1190.000000,288000.000000
2.000000,630.000000,190000.000000
5.000000,2530.000000,515000.000000
4.000000,1690.000000,235000.000000
2.000000,940.000000,275000.000000
2.000000,1240.000000,727500.000000
4.000000,3040.000000,650000.000000
6.000000,6050.000000,1600000.000000
4.000000,1590.000000,365000.000000
3.000000,2500.000000,662000.000000
3.000000,1780.000000,270500.000000
2.000000,1360.000000,200000.000000
4.000000,4740.000000,970000.000000
3.000000,1010.000000,160000.000000
3.000000,1040.000000,204000.000000
3.000000,1610.000000,358000.000000
4.000000,1570.000000,452000.000000
2.000000,1510.000000,595000.000000
3.000000,1360.000000,249000.000000
4.000000,1970.000000,346900.000000
3.000000,5403.000000,2130000.000000
4.000000,1560.000000,280000.000000
4.000000,2320.000000,318888.000000
3.000000,2120.000000,530000.000000
3.000000,2120.000000,375000.000000
4.000000,3350.000000,910000.000000
4.000000,2380.000000,782000.000000
2.000000,1070.000000,259950.000000
4.000000,2300.000000,315000.000000
2.000000,1320.000000,215000.000000
3.000000,2180.000000,705000.000000
3.000000,4380.000000,1450000.000000
3.000000,1790.000000,451000.000000
2.000000,750.000000,261000.000000
3.000000,1300.000000,396000.000000
4.000000,2990.000000,725000.000000
7.000000,4640.000000,1950000.000000
4.000000,1400.000000,238000.000000
6.000000,2750.000000,750000.000000
4.000000,2050.000000,331500.000000
4.000000,2230.000000,460000.000000
4.000000,2340.000000,404950.000000
3.000000,2870.000000,880000.000000
4.000000,4120.000000,863000.000000
3.000000,2080.000000,638700.000000
3.000000,1840.000000,435000.000000
3.000000,1180.000000,260000.000000
5.000000,2160.000000,671500.000000
3.000000,1180.000000,610000.000000
2.000000,1160.000000,405000.000000
4.000000,1830.000000,338900.000000
4.000000,3200.000000,720000.000000
5.000000,2560.000000,442000.000000
5.000000,2550.000000,650000.000000
3.000000,1330.000000,263500.000000
2.000000,1220.000000,300000.000000
3.000000,1805.000000,266000.000000
4.000000,6050.000000,930000.000000
4.000000,2320.000000,530000.000000
3.000000,1384.000000,180000.000000
3.000000,2720.000000,619000.000000
3.000000,1820.000000,264000.000000
2.000000,2130.000000,730000.000000
4.000000,2060.000000,439000.000000
4.000000,1420.000000,268500.000000
3.000000,1510.000000,330000.000000
3.000000,2160.000000,640000.000000
3.000000,3180.000000,900000.000000
3.000000,2110.000000,370000.000000
3.000000,2060.000000,685000.000000
3.000000,1830.000000,505000.000000
3.000000,1820.000000,265000.000000
3.000000,1610.000000,290000.000000
4.000000,1780.000000,296000.000000
4.000000,1840.000000,360000.000000
3.000000,1460.000000,240500.000000
2.000000,1400.000000,372500.000000
3.000000,3370.000000,595000.000000
4.000000,3590.000000,515000.000000
4.000000,3200.000000,1220000.000000
2.000000,1670.000000,507000.000000
4.000000,2420.000000,399950.000000
3.000000,1430.000000,185000.000000
3.000000,1440.000000,460000.000000
3.000000,1450.000000,435500.000000
4.000000,3550.000000,469000.000000
2.000000,1270.000000,531000.000000
2.000000,940.000000,443500.000000
3.000000,1670.000000,223000.000000
4.000000,3100.000000,590000.000000
2.000000,1100.000000,340000.000000
3.000000,1870.000000,650000.000000
3.000000,1930.000000,533600.000000
3.000000,2540.000000,695000.000000
3.000000,1280.000000,242000.000000
3.000000,1820.000000,425000.000000
3.000000,1490.000000,525000.000000
3.000000,1880.000000,485000.000000
3.000000,1250.000000,175000.000000
3.000000,1440.000000,210000.000000
3.000000,1920.000000,260000.000000
3.000000,2060.000000,577000.000000
3.000000,1210.000000,200000.000000
2.000000,1760.000000,605000.000000
3.000000,990.000000,325000.000000
3.000000,960.000000,289500.000000
3.000000,1660.000000,559950.000000
3.000000,1900.000000,1040000.000000
3.000000,1270.000000,543500.000000
4.000000,3250.000000,480000.000000
3.000000,960.000000,218000.000000
2.000000,1330.000000,565000.000000
3.000000,2080.000000,426700.000000
3.000000,2690.000000,650000.000000
2.000000,890.000000,542000.000000
3.000000,1070.000000,415000.000000
3.000000,1200.000000,214000.000000
3.000000,1360.000000,245000.000000
3.000000,2050.000000,314500.000000
3.000000,3000.000000,1120000.000000
2.000000,1300.000000,378000.000000
4.000000,2250.000000,305000.000000
5.000000,3740.000000,595000.000000
3.000000,1660.000000,729500.000000
3.000000,2360.000000,430000.000000
3.000000,1760.000000,240000.000000
3.000000,1680.000000,545000.000000
3.000000,1320.000000,530000.000000
1.000000,870.000000,157000.000000
4.000000,1260.000000,425000.000000
3.000000,1000.000000,220000.000000
4.000000,2020.000000,521000.000000
3.000000,1920.000000,325000.000000
3.000000,2150.000000,597500.000000
3.000000,1470.000000,337000.000000
3.000000,3180.000000,1000000.000000
3.000000,3930.000000,3070000.000000
3.000000,990.000000,495000.000000
4.000000,2770.000000,748000.000000
3.000000,1250.000000,888000.000000
3.000000,1140.000000,269900.000000
4.000000,2250.000000,496500.000000
3.000000,1640.000000,475000.000000
3.000000,1255.000000,312000.000000
3.000000,1290.000000,323000.000000
3.000000,1300.000000,331000.000000
3.000000,1220.000000,306000.000000
4.000000,2630.000000,655000.000000
3.000000,1950.000000,290000.000000
4.000000,3160.000000,1250000.000000
3.000000,1550.000000,460000.000000
4.000000,1700.000000,435000.000000
4.000000,2510.000000,664000.000000
4.000000,1800.000000,865000.000000
3.000000,1800.000000,385000.000000
3.000000,1870.000000,497000.000000
2.000000,1010.000000,280000.000000
2.000000,1120.000000,188000.000000
3.000000,2090.000000,478500.000000
4.000000,4370.000000,1150000.000000
3.000000,1440.000000,222000.000000
4.000000,2580.000000,799000.000000
4.000000,3190.000000,609900.000000
4.000000,2380.000000,413000.000000
4.000000,1420.000000,400000.000000
5.000000,2990.000000,802541.000000
3.000000,2680.000000,320000.000000
4.000000,2730.000000,507000.000000
3.000000,1220.000000,387500.000000
3.000000,1500.000000,396000.000000
3.000000,1830.000000,373000.000000
5.000000,4570.000000,1480000.000000
4.000000,2470.000000,359900.000000
2.000000,800.000000,410000.000000
4.000000,2900.000000,690000.000000
3.000000,1410.000000,245000.000000
5.000000,2830.000000,700000.000000
4.000000,1680.000000,268000.000000
3.000000,1760.000000,225000.000000
4.000000,2240.000000,980000.000000
2.000000,1380.000000,795000.000000
2.000000,820.000000,195000.000000
4.000000,2180.000000,480000.000000
4.000000,1400.000000,485000.000000
2.000000,880.000000,130000.000000
2.000000,1060.000000,325000.000000
3.000000,1530.000000,440000.000000
4.000000,2480.000000,550000.000000
3.000000,1490.000000,310000.000000
3.000000,3660.000000,530000.000000
4.000000,2340.000000,390000.000000
3.000000,1450.000000,243000.000000
4.000000,2210.000000,639000.000000
4.000000,1130.000000,215000.000000
5.000000,1550.000000,405000.000000
4.000000,1710.000000,250000.000000
3.000000,1010.000000,405500.000000
6.000000,2660.000000,452000.000000
6.000000,2660.000000,730000.000000
3.000000,1300.000000,267000.000000
3.000000,1670.000000,289950.000000
2.000000,960.000000,565000.000000
4.000000,4670.000000,1580000.000000
3.000000,2140.000000,636000.000000
5.000000,2520.000000,350000.000000
3.000000,1650.000000,320000.000000
2.000000,1440.000000,210000.000000
2.000000,1050.000000,245000.000000
3.000000,1470.000000,328000.000000
4.000000,4230.000000,985000.000000
3.000000,1970.000000,501000.000000
3.000000,1540.000000,315000.000000
3.000000,2090.000000,403000.000000
3.000000,2380.000000,550000.000000
4.000000,2156.000000,347500.000000
4.000000,2070.000000,365000.000000
3.000000,1910.000000,588000.000000
3.000000,1920.000000,605000.000000
3.000000,3400.000000,1300000.000000
3.000000,1400.000000,233000.000000
4.000000,2210.000000,360000.000000
2.000000,1170.000000,459000.000000
3.000000,2100.000000,740000.000000
3.000000,1160.000000,305000.000000
3.000000,1500.000000,395000.000000
4.000000,2940.000000,560000.000000
4.000000,2010.000000,650000.000000
3.000000,2170.000000,449950.000000
3.000000,1430.000000,517500.000000
4.000000,1510.000000,435000.000000
3.000000,1150.000000,329999.000000
3.000000,2150.000000,950000.000000
3.000000,1370.000000,447000.000000
2.000000,2380.000000,699800.000000
3.000000,1370.000000,850000.000000
3.000000,1600.000000,316500.000000
5.000000,3750.000000,942500.000000
2.000000,3950.000000,1310000.000000
4.000000,2400.000000,856600.000000
5.000000,2830.000000,405600.000000
4.000000,2440.000000,565000.000000
3.000000,1190.000000,400000.000000
3.000000,1400.000000,330000.000000
4.000000,2730.000000,374950.000000
3.000000,2390.000000,405300.000000
3.000000,2060.000000,560000.000000
4.000000,2490.000000,824000.000000
3.000000,1100.000000,260000.000000
4.000000,2430.000000,760000.000000
3.000000,3170.000000,405000.000000
4.000000,2640.000000,429900.000000
3.000000,1130.000000,341500.000000
5.000000,1940.000000,465250.000000
2.000000,1100.000000,450000.000000
3.000000,1200.000000,390000.000000
3.000000,2000.000000,420000.000000
3.000000,1890.000000,269950.000000
4.000000,1910.000000,493000.000000
4.000000,2710.000000,370000.000000
5.000000,4860.000000,2250000.000000
3.000000,1250.000000,305000.000000
3.000000,1590.000000,400000.000000
3.000000,1240.000000,320000.000000
4.000000,2000.000000,715000.000000
6.000000,3610.000000,650000.000000
5.000000,1930.000000,218000.000000
2.000000,1280.000000,500000.000000
4.000000,2090.000000,460000.000000
3.000000,1940.000000,232500.000000
3.000000,1800.000000,408200.000000
3.000000,1730.000000,522000.000000
4.000000,2810.000000,675000.000000
4.000000,3550.000000,1360000.000000
4.000000,1330.000000,249950.000000
2.000000,750.000000,210000.000000
4.000000,1760.000000,429950.000000
4.000000,3200.000000,737500.000000
4.000000,1740.000000,710000.000000
3.000000,2100.000000,470000.000000
4.000000,4270.000000,1100000.000000
3.000000,1340.000000,650000.000000
4.000000,3190.000000,1220000.000000
3.000000,1630.000000,422120.000000
5.000000,2990.000000,625000.000000
4.000000,1550.000000,385200.000000
3.000000,1690.000000,500000.000000
4.000000,1960.000000,308000.000000
3.000000,2390.000000,565000.000000
3.000000,2600.000000,581000.000000
3.000000,1950.000000,361000.000000
3.000000,1250.000000,345000.000000
2.000000,1180.000000,419000.000000
3.000000,1680.000000,347000.000000
4.000000,2220.000000,625000.000000
4.000000,4890.000000,2400000.000000
3.000000,2660.000000,379000.000000
3.000000,1150.000000,310000.000000
2.000000,1130.000000,250000.000000
5.000000,2760.000000,682000.000000
3.000000,1430.000000,246500.000000
3.000000,1490.000000,325000.000000
4.000000,2030.000000,310950.000000
