4
500
2.000000,1.000000,1110.000000,1925.000000,665000.000000
5.000000,2.500000,2820.000000,1968.000000,527700.000000
3.000000,1.000000,1610.000000,1962.000000,205000.000000
3.000000,1.000000,1060.000000,1923.000000,420000.000000
4.000000,2.250000,2030.000000,1961.000000,500000.000000
4.000000,2.500000,3670.000000,1994.000000,921500.000000
4.000000,1.000000,2550.000000,1905.000000,890000.000000
2.000000,2.500000,2420.000000,2007.000000,430000.000000
5.000000,2.000000,2260.000000,1960.000000,258000.000000
3.000000,1.000000,1430.000000,1947.000000,511000.000000
3.000000,2.000000,1360.000000,1990.000000,532170.000000
3.000000,1.000000,1110.000000,1947.000000,560000.000000
3.000000,1.000000,1250.000000,1954.000000,282950.000000
4.000000,3.250000,5180.000000,2006.000000,2250000.000000
1.000000,1.000000,700.000000,1942.000000,350000.000000
3.000000,1.000000,1180.000000,1967.000000,215000.000000
5.000000,3.500000,3960.000000,1996.000000,650000.000000
4.000000,2.750000,2640.000000,1967.000000,320000.000000
3.000000,2.000000,1270.000000,1916.000000,247000.000000
4.000000,1.750000,1760.000000,1968.000000,320000.000000
5.000000,2.250000,2060.000000,1962.000000,255000.000000
3.000000,1.750000,1780.000000,1962.000000,438000.000000
3.000000,2.500000,3400.000000,2000.000000,900000.000000
3.000000,2.750000,1910.000000,1979.000000,441000.000000
3.000000,2.000000,2020.000000,1975.000000,420000.000000
3.000000,1.750000,1580.000000,1976.000000,370000.000000
2.000000,1.750000,1340.000000,1949.000000,269950.000000
4.000000,2.500000,2680.000000,1999.000000,807100.000000
3.000000,2.500000,2680.000000,1979.000000,653000.000000
3.000000,2.000000,1370.000000,1964.000000,371500.000000
3.000000,1.750000,1560.000000,1954.000000,284000.000000
3.000000,1.750000,2160.000000,1978.000000,272000.000000
3.000000,1.500000,1340.000000,1955.000000,313000.000000
4.000000,2.500000,3880.000000,1984.000000,917500.000000
4.000000,2.250000,2590.000000,1980.000000,673000.000000
3.000000,2.500000,1120.000000,2008.000000,425000.000000
5.000000,2.750000,1970.000000,1986.000000,399950.000000
3.000000,1.000000,1220.000000,1901.000000,385000.000000
3.000000,1.500000,1950.000000,1975.000000,269950.000000
2.000000,1.000000,1350.000000,1949.000000,330000.000000
3.000000,2.500000,1670.000000,1988.000000,260000.000000
4.000000,3.000000,2380.000000,1925.000000,470000.000000
4.000000,3.000000,2440.000000,1961.000000,589000.000000
2.000000,1.500000,1050.000000,1996.000000,163500.000000
4.000000,2.750000,3130.000000,1993.000000,835000.000000
5.000000,3.000000,4090.000000,1986.000000,1100000.000000
4.000000,1.750000,1490.000000,1969.000000,269000.000000
3.000000,2.500000,1900.000000,1987.000000,560000.000000
4.000000,1.000000,1330.000000,1901.000000,615000.000000
3.000000,2.250000,2230.000000,1975.000000,585188.000000
3.000000,1.750000,1650.000000,1977.000000,305000.000000
3.000000,1.000000,1190.000000,1959.000000,166950.000000
3.000000,2.500000,2140.000000,1959.000000,799000.000000
3.000000,2.500000,2180.000000,1962.000000,400000.000000
3.000000,1.000000,1060.000000,1948.000000,230000.000000
3.000000,2.500000,1690.000000,2003.000000,256883.000000
4.000000,2.000000,1970.000000,1920.000000,423000.000000
3.000000,2.500000,2150.000000,2007.000000,465000.000000
3.000000,2.500000,1910.000000,1997.000000,440000.000000
3.000000,1.750000,1350.000000,1969.000000,385000.000000
3.000000,1.000000,860.000000,1943.000000,210000.000000
3.000000,2.500000,1940.000000,1994.000000,297000.000000
3.000000,1.000000,1010.000000,1952.000000,470000.000000
3.000000,1.500000,1300.000000,1976.000000,226500.000000
3.000000,1.000000,910.000000,1962.000000,274250.000000
4.000000,1.750000,2480.000000,1966.000000,840000.000000
3.000000,2.500000,2440.000000,2010.000000,677900.000000
3.000000,1.000000,1010.000000,1915.000000,425000.000000
2.000000,0.750000,900.000000,1941.000000,180250.000000
6.000000,3.000000,2300.000000,1920.000000,464000.000000
4.000000,2.250000,1550.000000,1993.000000,320000.000000
3.000000,2.250000,1270.000000,2014.000000,625504.000000
4.000000,2.500000,2240.000000,1983.000000,592500.000000
3.000000,2.500000,2714.000000,2005.000000,465000.000000
4.000000,2.750000,1720.000000,1978.000000,477000.000000
2.000000,1.000000,850.000000,1923.000000,280000.000000
5.000000,3.000000,3300.000000,1957.000000,1510000.000000
3.000000,2.500000,2250.000000,2000.000000,445838.000000
2.000000,2.250000,3900.000000,1947.000000,1070000.000000
2.000000,1.500000,1320.000000,1947.000000,467000.000000
4.000000,2.500000,2760.000000,1999.000000,686000.000000
3.000000,2.000000,1750.000000,1961.000000,279950.000000
4.000000,2.250000,2330.000000,1987.000000,527000.000000
3.000000,2.250000,2220.000000,1966.000000,325000.000000
3.000000,2.250000,2020.000000,1994.000000,328000.000000
3.000000,2.250000,1250.000000,1942.000000,390000.000000
2.000000,2.000000,1510.000000,2005.000000,479950.000000
4.000000,2.250000,1720.000000,1978.000000,264950.000000
3.000000,1.000000,1430.000000,1961.000000,235000.000000
3.000000,2.500000,1480.000000,2004.000000,516500.000000
2.000000,1.750000,1450.000000,1915.000000,655000.000000
4.000000,2.750000,2280.000000,1960.000000,500000.000000
6.000000,2.750000,2940.000000,1978.000000,315000.000000
2.000000,1.000000,1000.000000,1961.000000,213000.000000
3.000000,1.500000,2480.000000,1947.000000,475000.000000
5.000000,4.000000,3760.000000,1983.000000,1030000.000000
3.000000,2.000000,2220.000000,1976.000000,416000.000000
4.000000,1.000000,1970.000000,1904.000000,410000.000000
3.000000,3.500000,3830.000000,1993.000000,800000.000000
6.000000,2.500000,4410.000000,1965.000000,472000.000000
3.000000,1.750000,1430.000000,1968.000000,225000.000000
2.000000,1.000000,830.000000,1940.000000,210000.000000
2.000000,1.000000,1430.000000,1925.000000,455000.000000
3.000000,1.000000,1300.000000,1954.000000,225000.000000
2.000000,1.000000,1030.000000,1918.000000,480000.000000
3.000000,2.500000,2740.000000,1990.000000,363000.000000
4.000000,2.500000,3650.000000,2000.000000,2400000.000000
2.000000,1.500000,720.000000,1954.000000,181000.000000
4.000000,2.000000,2010.000000,1976.000000,250000.000000
3.000000,1.750000,1560.000000,1918.000000,481000.000000
3.000000,2.000000,1810.000000,1978.000000,260000.000000
4.000000,2.500000,3360.000000,2001.000000,455000.000000
3.000000,2.250000,1510.000000,1991.000000,415000.000000
3.000000,1.000000,1400.000000,1953.000000,349500.000000
3.000000,2.500000,1730.000000,1987.000000,245000.000000
2.000000,2.000000,1420.000000,1928.000000,592500.000000
4.000000,1.750000,2360.000000,1955.000000,385000.000000
3.000000,1.750000,1580.000000,1974.000000,315000.000000
3.000000,1.000000,1230.000000,1979.000000,255000.000000
4.000000,2.500000,2460.000000,2006.000000,693000.000000
3.000000,1.000000,1660.000000,1911.000000,780000.000000
3.000000,1.750000,1270.000000,1960.000000,237000.000000
3.000000,2.250000,2100.000000,1979.000000,525000.000000
2.000000,1.000000,770.000000,1930.000000,425000.000000
1.000000,0.750000,760.000000,1936.000000,369900.000000
4.000000,2.500000,1700.000000,1988.000000,290000.000000
3.000000,1.000000,1120.000000,1954.000000,285000.000000
2.000000,1.000000,1070.000000,1937.000000,415000.000000
3.000000,2.500000,2070.000000,1979.000000,272500.000000
4.000000,3.250000,5050.000000,1982.000000,2900000.000000
4.000000,4.750000,5310.000000,1989.000000,1370000.000000
2.000000,1.000000,1040.000000,1939.000000,436000.000000
3.000000,1.000000,1700.000000,1967.000000,210000.000000
3.000000,1.000000,1300.000000,1961.000000,236000.000000
3.000000,1.750000,1080.000000,1954.000000,331000.000000
3.000000,2.500000,2653.000000,2006.000000,365000.000000
3.000000,2.000000,2290.000000,1960.000000,450000.000000
4.000000,2.750000,3820.000000,2014.000000,770000.000000
4.000000,2.500000,2210.000000,1997.000000,455000.000000
3.000000,1.750000,2390.000000,1908.000000,405000.000000
4.000000,1.750000,2600.000000,1969.000000,304900.000000
2.000000,1.000000,860.000000,1931.000000,170000.000000
5.000000,3.000000,3830.000000,1905.000000,2050000.000000
4.000000,2.500000,3500.000000,2005.000000,780000.000000
3.000000,3.000000,2420.000000,1988.000000,330000.000000
4.000000,2.500000,2720.000000,1992.000000,370000.000000
5.000000,2.250000,2500.000000,1979.000000,467000.000000
3.000000,1.750000,1670.000000,1980.000000,405000.000000
5.000000,2.250000,2900.000000,1985.000000,675000.000000
2.000000,1.000000,1640.000000,1954.000000,500000.000000
4.000000,2.500000,1890.000000,1968.000000,389999.000000
4.000000,1.750000,2950.000000,1975.000000,630000.000000
4.000000,2.500000,2160.000000,1992.000000,360000.000000
4.000000,3.000000,3280.000000,1986.000000,580000.000000
3.000000,2.000000,1970.000000,1929.000000,550000.000000
4.000000,2.500000,3360.000000,1994.000000,879000.000000
3.000000,2.000000,1320.000000,1993.000000,265000.000000
3.000000,2.500000,2650.000000,1990.000000,446500.000000
3.000000,1.500000,2030.000000,1963.000000,404000.000000
3.000000,1.750000,1590.000000,1957.000000,267500.000000
4.000000,5.000000,4550.000000,2002.000000,3080000.000000
3.000000,2.500000,2440.000000,1998.000000,335000.000000
3.000000,2.500000,1940.000000,1948.000000,576000.000000
3.000000,2.500000,2040.000000,2006.000000,208633.000000
3.000000,2.250000,2200.000000,1964.000000,315000.000000
3.000000,1.750000,1920.000000,1913.000000,725000.000000
4.000000,2.750000,1800.000000,1965.000000,550000.000000
4.000000,2.250000,2180.000000,1984.000000,610750.000000
2.000000,1.000000,1010.000000,1908.000000,550700.000000
4.000000,2.750000,3320.000000,1960.000000,665000.000000
4.000000,2.500000,2370.000000,1928.000000,834000.000000
5.000000,1.750000,1660.000000,1915.000000,201000.000000
5.000000,2.500000,3650.000000,1921.000000,2380000.000000
4.000000,3.250000,4290.000000,1997.000000,1380000.000000
4.000000,3.250000,4290.000000,1997.000000,1400000.000000
4.000000,2.250000,1950.000000,1979.000000,305000.000000
3.000000,2.000000,2590.000000,1948.000000,487000.000000
3.000000,2.500000,1930.000000,1988.000000,390000.000000
2.000000,1.000000,1470.000000,1916.000000,548000.000000
4.000000,1.000000,800.000000,1943.000000,268750.000000
5.000000,2.750000,3150.000000,2013.000000,819900.000000
3.000000,2.250000,2030.000000,1984.000000,520000.000000
3.000000,2.000000,1450.000000,2003.000000,230000.000000
3.000000,1.750000,1510.000000,1969.000000,240000.000000
2.000000,1.000000,1240.000000,1922.000000,232000.000000
2.000000,1.000000,1240.000000,1922.000000,240500.000000
3.000000,2.500000,3030.000000,1987.000000,274975.000000
4.000000,2.000000,2050.000000,1922.000000,740000.000000
3.000000,1.000000,1000.000000,1952.000000,186375.000000
3.000000,2.250000,2370.000000,1977.000000,790000.000000
4.000000,3.500000,2800.000000,1951.000000,880000.000000
6.000000,1.750000,2240.000000,1955.000000,279000.000000
3.000000,2.000000,1810.000000,1991.000000,295000.000000
2.000000,1.000000,1070.000000,1924.000000,640000.000000
4.000000,2.000000,2490.000000,1968.000000,940000.000000
4.000000,2.500000,1960.000000,2003.000000,260000.000000
3.000000,2.750000,2930.000000,2004.000000,559900.000000
4.000000,2.000000,1510.000000,1911.000000,791500.000000
3.000000,1.750000,1420.000000,1954.000000,265000.000000
3.000000,1.750000,1740.000000,1954.000000,245000.000000
4.000000,1.750000,2560.000000,1962.000000,485000.000000
4.000000,3.500000,3040.000000,2010.000000,684000.000000
3.000000,1.750000,2500.000000,1957.000000,425000.000000
4.000000,1.750000,1275.000000,1991.000000,309600.000000
4.000000,2.500000,2580.000000,2002.000000,552250.000000
4.000000,1.000000,1000.000000,1943.000000,165000.000000
4.000000,1.000000,1000.000000,1943.000000,239900.000000
2.000000,1.000000,1070.000000,1930.000000,320000.000000
3.000000,2.000000,1390.000000,1987.000000,206600.000000
4.000000,1.750000,2500.000000,1973.000000,387000.000000
1.000000,0.750000,560.000000,1967.000000,299000.000000
4.000000,2.750000,2270.000000,1965.000000,855000.000000
3.000000,1.000000,1900.000000,1954.000000,315000.000000
2.000000,1.000000,990.000000,1907.000000,437500.000000
4.000000,1.500000,1550.000000,1969.000000,252000.000000
4.000000,1.750000,2200.000000,1955.000000,375000.000000
4.000000,2.500000,1910.000000,2005.000000,300000.000000
4.000000,1.000000,1750.000000,1954.000000,420000.000000
3.000000,1.000000,1330.000000,1928.000000,900000.000000
3.000000,2.500000,2440.000000,2000.000000,679900.000000
3.000000,2.500000,1640.000000,1992.000000,463000.000000
5.000000,2.500000,2760.000000,1978.000000,380000.000000
4.000000,2.500000,1820.000000,1994.000000,329500.000000
3.000000,2.500000,2110.000000,2013.000000,604950.000000
5.000000,2.500000,3040.000000,1966.000000,795000.000000
3.000000,2.000000,1840.000000,1994.000000,465000.000000
4.000000,2.500000,2990.000000,2002.000000,673000.000000
4.000000,2.500000,3520.000000,1991.000000,810000.000000
4.000000,2.750000,2440.000000,1989.000000,785000.000000
4.000000,3.000000,2090.000000,1986.000000,338000.000000
3.000000,2.250000,1430.000000,1993.000000,280000.000000
4.000000,2.250000,2180.000000,1954.000000,315000.000000
4.000000,2.250000,2180.000000,1954.000000,530000.000000
5.000000,3.000000,3450.000000,2004.000000,380000.000000
3.000000,2.250000,1450.000000,1994.000000,297000.000000
4.000000,2.500000,3230.000000,2004.000000,730000.000000
3.000000,1.750000,1640.000000,1940.000000,450000.000000
3.000000,3.000000,1590.000000,1997.000000,275000.000000
4.000000,2.000000,2020.000000,1960.000000,595000.000000
3.000000,1.500000,1300.000000,1904.000000,435000.000000
2.000000,1.500000,1380.000000,1954.000000,270000.000000
3.000000,3.000000,4040.000000,1986.000000,950000.000000
4.000000,2.250000,2130.000000,2001.000000,389000.000000
4.000000,2.250000,2550.000000,1968.000000,560000.000000
5.000000,3.500000,4800.000000,1998.000000,1350000.000000
4.000000,2.250000,2510.000000,1969.000000,799000.000000
3.000000,2.000000,1410.000000,1983.000000,365500.000000
3.000000,2.000000,1650.000000,1979.000000,252350.000000
4.000000,2.500000,2120.000000,1993.000000,403950.000000
4.000000,1.500000,2040.000000,1954.000000,385000.000000
4.000000,1.000000,1550.000000,1957.000000,345000.000000
3.000000,2.750000,1980.000000,1979.000000,490000.000000
3.000000,2.500000,1600.000000,2005.000000,330000.000000
4.000000,2.750000,3300.000000,1953.000000,927000.000000
4.000000,2.500000,3840.000000,1983.000000,1120000.000000
2.000000,1.000000,1220.000000,1950.000000,330000.000000
5.000000,2.250000,2720.000000,1958.000000,530000.000000
4.000000,2.000000,1940.000000,1962.000000,365000.000000
3.000000,2.500000,2160.000000,1909.000000,378750.000000
4.000000,1.750000,1530.000000,1968.000000,269900.000000
3.000000,3.500000,1710.000000,2008.000000,557000.000000
4.000000,1.750000,3730.000000,1974.000000,360000.000000
2.000000,1.000000,940.000000,1937.000000,352000.000000
3.000000,2.500000,1750.000000,1994.000000,437000.000000
4.000000,2.500000,1820.000000,1994.000000,322500.000000
3.000000,3.250000,1510.000000,2001.000000,650000.000000
3.000000,2.000000,1290.000000,2001.000000,450000.000000
3.000000,2.000000,1570.000000,1998.000000,278500.000000
4.000000,2.500000,1930.000000,1995.000000,364950.000000
4.000000,3.500000,2840.000000,1986.000000,840000.000000
3.000000,2.500000,1550.000000,1991.000000,268000.000000
2.000000,1.000000,833.000000,2006.000000,517534.000000
3.000000,2.500000,2990.000000,1978.000000,632925.000000
3.000000,2.500000,2000.000000,1995.000000,577500.000000
4.000000,1.500000,2390.000000,1920.000000,339000.000000
3.000000,1.750000,2910.000000,1967.000000,570000.000000
4.000000,1.750000,2085.000000,1964.000000,563500.000000
4.000000,2.250000,2200.000000,1962.000000,423000.000000
3.000000,2.250000,1860.000000,2012.000000,355000.000000
5.000000,4.250000,6070.000000,1999.000000,1550000.000000
2.000000,1.000000,950.000000,1941.000000,482000.000000
3.000000,1.750000,1600.000000,1955.000000,625000.000000
3.000000,2.500000,2250.000000,1988.000000,538000.000000
3.000000,2.500000,2280.000000,1985.000000,380000.000000
2.000000,1.000000,940.000000,1909.000000,375000.000000
3.000000,2.500000,1530.000000,1996.000000,245000.000000
5.000000,1.750000,2190.000000,1947.000000,310000.000000
3.000000,2.000000,2350.000000,1976.000000,1300000.000000
4.000000,2.000000,1440.000000,1971.000000,397000.000000
3.000000,2.500000,2200.000000,2005.000000,365000.000000
4.000000,3.000000,2290.000000,1990.000000,328500.000000
4.000000,3.000000,4040.000000,1987.000000,988000.000000
4.000000,2.500000,2610.000000,1922.000000,1000000.000000
3.000000,2.500000,1490.000000,2005.000000,237000.000000
4.000000,2.500000,2450.000000,2003.000000,525000.000000
4.000000,2.500000,1710.000000,1976.000000,749000.000000
5.000000,2.500000,4870.000000,1983.000000,722500.000000
3.000000,2.500000,3130.000000,1991.000000,843000.000000
2.000000,2.000000,1270.000000,2000.000000,438000.000000
3.000000,1.750000,2120.000000,1977.000000,578000.000000
3.000000,1.500000,1670.000000,1954.000000,227950.000000
3.000000,2.250000,2070.000000,1974.000000,196000.000000
2.000000,1.000000,1420.000000,1953.000000,641000.000000
3.000000,1.500000,1250.000000,1980.000000,350000.000000
3.000000,1.000000,940.000000,1960.000000,205000.000000
3.000000,1.750000,1920.000000,1968.000000,400000.000000
3.000000,2.500000,3545.000000,2005.000000,1030000.000000
3.000000,2.000000,1260.000000,1972.000000,505000.000000
5.000000,2.500000,2340.000000,1975.000000,475000.000000
3.000000,2.250000,2590.000000,1977.000000,520000.000000
3.000000,4.500000,3970.000000,1977.000000,1450000.000000
3.000000,1.750000,1220.000000,1965.000000,333500.000000
3.000000,1.000000,1400.000000,1976.000000,232000.000000
3.000000,2.750000,2360.000000,1983.000000,691100.000000
3.000000,1.750000,1870.000000,1960.000000,811000.000000
3.000000,2.500000,2830.000000,2001.000000,551000.000000
3.000000,2.500000,2260.000000,1994.000000,496500.000000
3.000000,3.000000,1970.000000,1980.000000,705000.000000
4.000000,2.500000,3140.000000,1966.000000,578000.000000
3.000000,1.750000,1240.000000,1986.000000,255000.000000
4.000000,3.500000,3450.000000,2007.000000,1050000.000000
3.000000,2.250000,2570.000000,1989.000000,348000.000000
3.000000,2.000000,1510.000000,1985.000000,230000.000000
4.000000,2.250000,2390.000000,1988.000000,359500.000000
3.000000,1.000000,980.000000,1953.000000,330000.000000
1.000000,0.750000,430.000000,1912.000000,80000.000000
3.000000,1.750000,1480.000000,1954.000000,465000.000000
4.000000,2.500000,1850.000000,1997.000000,325000.000000
3.000000,2.000000,2270.000000,1947.000000,340500.000000
3.000000,2.500000,1810.000000,1993.000000,342500.000000
2.000000,2.000000,1610.000000,1930.000000,290900.000000
3.000000,4.250000,3840.000000,2000.000000,868700.000000
4.000000,2.750000,4110.000000,1928.000000,1200000.000000
4.000000,3.250000,4190.000000,2000.000000,1150000.000000
4.000000,2.750000,3390.000000,2011.000000,859900.000000
4.000000,2.250000,1890.000000,2003.000000,520000.000000
3.000000,2.500000,1610.000000,2005.000000,460000.000000
3.000000,1.500000,1050.000000,1949.000000,438924.000000
2.000000,1.000000,630.000000,1918.000000,315000.000000
4.000000,2.750000,2910.000000,1975.000000,590000.000000
4.000000,1.750000,1700.000000,1955.000000,378500.000000
3.000000,2.500000,1950.000000,1990.000000,328500.000000
3.000000,3.000000,2990.000000,1973.000000,849950.000000
3.000000,1.500000,1350.000000,1950.000000,525000.000000
4.000000,3.250000,4860.000000,1993.000000,1390000.000000
4.000000,2.500000,2160.000000,1978.000000,295000.000000
6.000000,3.500000,4860.000000,1998.000000,1070000.000000
2.000000,2.000000,890.000000,1917.000000,207950.000000
4.000000,2.750000,2810.000000,2002.000000,699900.000000
5.000000,2.500000,3400.000000,1977.000000,1280000.000000
4.000000,1.500000,1580.000000,1963.000000,452000.000000
3.000000,2.000000,1680.000000,1987.000000,370000.000000
3.000000,1.750000,1300.000000,1968.000000,232000.000000
5.000000,2.500000,2820.000000,1960.000000,669950.000000
3.000000,2.000000,1510.000000,1972.000000,397500.000000
2.000000,2.500000,1230.000000,2004.000000,490000.000000
4.000000,2.000000,2110.000000,1925.000000,725000.000000
3.000000,2.750000,3080.000000,1958.000000,299000.000000
2.000000,1.500000,1490.000000,1900.000000,625000.000000
